"id","size","entropy","trend","season","linearity","skewness","kurtosis","non_linear","hurt_long_term","chaos","white_noise","outliers","variance_sta","stacionarity"
1764,282,0.396339714948545,0.991564850084009,0.846332223882897,-3.21877874346848,-0.446571985581791,-0.685111675812494,0.101420936250563,0.999189037508546,0.0146861631670161,2733.05613621919,0,0.00477791318743103,0.0852954761719727
1767,126,0.599474669001118,0.962873594114214,0.924795654710783,-0.0535482471126825,-0.242272075173063,0.130000816390454,0.00930407654223382,0.992633916091976,0.00386053958598868,315.939046066802,0,0.13859639425458,0.0149208033011358
1803,330,0.908145581035655,0.611127996589187,0.435917783306794,-0.161613698723715,4.72379973985862,36.3396582711413,0.844998082339901,0.990943627713515,-3.540105842774,288.406138274741,0.0121212121212121,4.1504603118718,0.692963724346907
1872,306,0.433810356376652,0.994099804221185,0.909889232505147,-1.60335447369241,-0.104862166117646,-1.06149152104562,0.44107624588067,0.998406477559659,-0.141512237515977,2924.15868511167,0,0.00365015465786347,0.205969835368035
1976,306,0.389760190426498,0.99300302620414,0.946166509867049,-1.88263800534349,-0.108091962093607,-0.800906660136298,0.256427747455572,0.998123861754965,-0.395793744876725,2636.94666718271,0,0.00600905249669687,0.407479699867436
2068,330,0.679603428501233,0.711112150316024,0.251877193964649,-1.41202371002851,0.869340654232435,0.320213736607984,1.36703088746403,0.891145724287079,-0.680056000627727,1268.21360584574,0.0181818181818182,0.181173925685822,0.779881036048462
2111,306,0.166272120531589,0.995577502739228,0.95180788548826,-3.88330495858431,-0.601276766805198,-0.900541429879628,0.0991909835743234,0.999128909786573,-0.0223291458071127,2703.21918493644,0,0.00307739728139182,0.680559851603488
2226,306,0.188981354553838,0.997147169357156,0.987894806466909,-3.67514234644133,0.458976676709949,-0.635286807264515,0.0801338752688354,0.998933136694996,-0.394830239803631,2094.98258627772,0,0.0163328578808296,0.337776033199383
2239,306,0.219896779942107,0.999752711901492,0.936447708368465,-4.00657535032977,0.352307797837582,-0.788781222698793,0.206407013834906,0.999913464864144,-1.82228079183333,3092.2797169074,0,4.1141182585866e-05,0.244268423992681
2256,306,0.248601744081663,0.998883104558647,0.844787087951441,-4.37020843047726,-0.504375292261061,-0.935474881222882,0.143783399988736,0.999819270755142,-1.11114678876153,3117.35646906081,0,0.000467123737339039,0.01
2296,306,0.198884736761121,0.997985302496467,0.781467944045976,-3.24640542326307,0.139787659020997,-0.708057445800872,0.0504420722318747,0.999859983208964,-3.21237238667623,3043.45581782872,0,5.40847497683026e-05,0.340427424558451
2297,306,0.240487318940863,0.998266249436887,0.701159059770589,-3.9079706735006,-0.412309639945786,-0.71676091515178,0.101577755132213,0.999859983208964,-1.45443624535163,3031.27573251568,0,0.00029240541551476,0.018602008983526
2318,306,0.150279364454554,0.999203497478656,0.955894891300769,-4.46832323795365,-0.13611799404407,-1.39765172672913,0.0539866149032589,0.99981416052564,-0.382336693083017,3151.21961948493,0,0.000142712173384206,0.314815110312466
2394,306,0.245721632911597,0.987004507022085,0.99495259858224,-2.42414253781399,-0.931049405908043,-0.201030498323529,1.38793383017961,0.979014708690542,-0.0562007789429306,563.427752555457,0.163398692810458,0.0337129123049569,0.196176488345749
2432,306,0.155882538968901,0.997617656529261,0.981132214458559,-3.8692188427429,-0.036392361005544,-0.899855927785278,0.0627570779180663,0.999081023078858,-0.24523832010385,2468.97352655169,0,0.00670178213418162,0.456792511421137
2456,306,0.0972149575054728,0.991838994890634,0.979477891898817,-2.66185375023826,-0.814539288079831,-0.00275318061812913,0.323118951934374,0.996493449816579,-0.0082377678855129,1590.39524448468,0.0849673202614379,0.00816343513747891,0.99
2462,306,0.276306646935712,0.995606445604897,0.958180507734675,-3.128394235197,-0.357857112160499,-0.560942554489401,0.113647156917276,0.999406879355179,-1.15235191140614,2453.59640855161,0,0.000867112486817933,0.706363254898783
2552,427,0.362756934695293,0.981536298371983,0.169893211628791,-3.31369912138864,0.472233949543947,-1.32141871707479,0.240474939485309,0.999514010507443,0.0194709694597229,4051.68131607679,0.121779859484778,0.0144665540053963,0.980793700053399
2578,546,0.220908010453743,0.995127571299151,0.212477591689357,-4.68554424834753,0.516567661344827,0.0836962240340107,0.0197777348528056,0.999859983208964,0.00530515248279497,5641.35637079384,0.00183150183150183,0.000484047438936702,0.366361600307214
2582,776,0.343119881619252,0.993762920848582,0.161256413663557,0.158077956764273,0.491934476931966,-0.171126398598135,0.00682399365208222,0.999773448073108,-1.61910095599567,8284.72342698858,0,0.000284819895722822,0.956572850695587
2615,305,0.165183151944199,0.997024451368058,0.362437775658613,-4.66929798044798,0.363836669876654,-1.26268686727069,0.00983094066268395,0.999913464864144,-2.95653223364684,3266.59663293545,0,0.000500428074309266,0.231431001310413
2689,233,0.294997889296443,0.994422386495755,0.180991139975344,-3.77918703139614,0.0134463821841872,-1.00515510787533,0.037468131426368,0.999859983208964,-1.12014325437379,2175.55774700479,0.0987124463519313,0.00134763692010847,0.18105577111356
2725,233,0.13257431958363,0.998260744591419,0.797114847606492,-5.07132521805988,-0.230357518773432,-1.52350748896725,0.0909202822519904,0.999913464864144,0.00710210341798677,2427.88948082539,0.0128755364806867,0.00029386893887101,0.699472290909368
2851,198,0.233925862514558,0.999024400063708,0.197702414566116,-3.24366522004907,0.873656074244083,-0.445639527028514,0.268230131049833,0.99972485165839,-1.24050243197814,1875.11023125457,0,0.000201140184576244,0.900900506092078
2953,126,0.186051806245957,0.980689445462126,0.366040347314824,-1.87190216402428,-0.701263188134242,0.359586252785427,0.552193824245132,0.999819270755142,0.010491763926428,827.931223903327,0.0396825396825397,0.0299528205405443,0.884202544612611
2996,227,0.471530036665642,0.969384916186833,0.281031933609169,-1.62434431317616,2.63823233772351,9.96071129093265,4.53322053218508,0.999081023078858,-0.165051702091145,1168.6001107962,0.26431718061674,0.158526377046246,0.0232746714215262
2999,199,0.103883383630216,0.988877030132318,0.133343880534441,-3.86214755859231,-0.316150577094908,-1.2419387302897,0.238869717169482,0.999859983208964,0.0133531578509658,1970.61532441878,0,0.000476019125065018,0.317678820958417
3067,199,0.240702680113991,0.981762949438679,0.0958447828018604,-3.91633385163883,-0.59221412900249,-0.975437466108237,0.25849240526728,0.999773448073108,0.019382439832665,1916.89837353484,0,0.00067465349331632,0.415710220878137
3144,179,0.122097976589163,0.99015674360067,0.219803184179273,-3.24340940271459,0.317208907101833,-0.762309844953278,0.197710013437268,0.999773448073108,-5.35084186715968,1597.63668436058,0.0391061452513966,0.00119599601643639,0.53565302167065
3153,299,0.335592821050834,0.975073791896901,0.626402643504416,-3.27660762671078,0.00742064405711915,-0.956616864305665,0.144463416265289,0.9989574348077,-0.374189292709503,2443.62891994869,0,0.0307856496217019,0.0199474580938983
3179,218,0.193824528026038,0.995410811123554,0.277528230913655,-3.65274180874586,0.955695353538836,-0.671945211373043,0.434887949350882,0.999587861958118,-2.83839204294546,2275.48687975262,0.0137614678899083,0.00103023536828593,0.878851376691486
3261,272,0.161024318373486,0.999379647788834,0.0343117291927154,-3.98973504845871,0.0723962442541708,-0.664648522191147,0.848846117885378,0.999913464864144,-0.389897495839504,2672.23411824322,0,3.64867058757245e-05,0.237163745696329
3307,272,0.395752406122102,0.974502046583422,0.980568497950048,-1.72932427119505,1.6391939442813,3.78580470943633,0.950216380270644,0.799377034923058,0.231696226833388,572.18403344581,0.0808823529411765,0.089432243817425,0.352612809875112
3399,365,0.789831528014595,0.627704697710938,0.305110481343622,-1.44470699311199,1.84315583712168,5.28365981221845,0.843772887086806,0.839307623545789,-0.806323597463151,882.942689112677,0.0301369863013699,0.626442707325033,0.29825000993719
3474,540,0.166818530791405,0.988369220782453,0.0993841478077067,-5.23760066454268,0.949153886614326,-0.226801894364602,0.00321701400488386,0.999859983208964,-0.123917682244212,5791.91842806339,0.0296296296296296,0.00190525302772872,0.437764142275557
3505,432,0.438397814443231,0.951767282295805,0.342353356935289,2.63196602152621,-0.0209186679479657,-1.28756710410254,0.113690056288394,0.998348738982294,-1.38999649987922,3829.06766779795,0,0.0930848689936652,0.542704325667931
3506,432,0.652919418500486,0.906017539507671,0.642790040832858,-1.39935340623867,0.0919347209096265,0.304163110297185,0.0313992430222228,0.990808981957567,-0.844115546776257,1897.46400806479,0,0.0364325235131566,0.474848433376663
3554,168,0.848724944256189,0.50206625841852,0.38213039873355,-0.929632911384762,0.247956949641903,-0.281492162057575,0.196114480667176,0.879313757344372,0.0601421126477638,156.730201434574,0,0.103744988134909,0.716009243034743
3601,240,0.401987469003187,0.923402844194251,0.412832887992331,-1.35975249060914,1.30220508440253,1.56438481833741,2.08085806841779,0.997195324110434,0.0854390269530482,1741.10098999824,0.0333333333333333,0.0727949446679357,0.364134143402225
3674,432,0.160944416608572,0.998588362836163,0.45828385627173,-4.99933469043559,0.738988539763171,-0.373242378664132,0.000758087082903711,0.999913464864144,-0.993155148045093,4577.61815586606,0.00462962962962963,2.58126864471584e-05,0.213521927938644
3762,432,0.290697884050961,0.967381096772005,0.554318945724453,-4.46516491287408,-0.221889457756783,-0.784383347923312,0.33811094204915,0.997755744420392,-0.522998430768986,4051.65196928551,0,0.00178808653176642,0.020341402848311
3832,432,0.70854054502241,0.864832093877965,0.288451412898752,2.39859000653983,0.46885540749276,-0.152380169965405,0.0443228247853049,0.996592202495813,-1.14706818769506,2364.82854880224,0,0.0274125318640482,0.0160863676352083
3834,432,0.232156495003839,0.9946454193611,0.629320760705979,-4.46270987451716,0.305501324133275,-0.90735734686409,0.0470068859239093,0.999677962884296,-0.26043352140743,4480.77834591855,0,0.000248501806766921,0.039503662135692
4009,361,0.893710898798498,0.559297429887869,0.303597201289018,-0.424053154792209,0.660585578623076,1.51146116997162,0.61326552483874,0.870003875470111,-1.28702666960289,404.325552005272,0.00277008310249307,0.257831021035149,0.425625022207551
4044,352,0.804527465785956,0.644897141280999,0.611815977216619,0.922985324731797,-0.844461593520508,0.865631109242331,0.113452526623686,0.934597560826162,0.00651032914848244,452.294448990148,0,0.112303899648722,0.400874843662167
4156,330,0.143679476017152,0.937101285218637,0.166441445668227,-3.72278310983369,0.491315946090103,-0.951546079409525,1.05867788596955,0.998603572385545,-0.471127650355813,3055.65983774023,0.0212121212121212,0.0117741887141926,0.476163644452616
4159,330,0.630542763108768,0.809823862722693,0.224692691364888,-2.55013898372815,0.452963691529721,0.173235885135867,0.639118946947533,0.928413933741051,-0.659923891380037,1699.98960275234,0.00606060606060606,0.114355311673958,0.01
4187,330,0.111278550555499,0.988996360556748,0.612589555243984,-4.07467387693481,0.392748165323548,-0.908823170102657,0.722904306447293,0.999592718831625,-0.461104431090243,3205.46725399838,0.00606060606060606,0.00117816460178675,0.295182058724882
4198,330,0.0687672092252756,0.990701576874612,0.588990169973003,-4.61885474626938,0.395723804580428,-1.1571540571374,0.509336221542695,0.99971485618357,-1.16657971666915,3341.28430674146,0.00303030303030303,0.00126044570403633,0.672081979453578
4309,477,0.253795481713139,0.988452585753081,0.569860625806695,-5.15539816726658,0.327846620125688,-1.19992249534105,0.384237023569356,0.999304244115125,-0.458250751398333,5100.38745520149,0.0251572327044025,0.00168551609089813,0.355819812547835
4319,477,0.321562966891012,0.983732279669484,0.51104590702893,-4.6388618371203,0.534449823983834,-0.730845597498536,0.349903173382683,0.99927611566663,-0.437122433950374,4912.78442690214,0.00209643605870021,0.00350647644028976,0.449943928117909
4389,540,0.670034687032567,0.900938744442092,0.510737622304758,-3.08885199270669,0.397672389359342,-0.47881983915308,0.062057737260529,0.996611308270113,-0.41795786328679,2819.58040026739,0,0.0204362432536554,0.01
4458,504,0.106249119314396,0.997643403738574,0.122384941834577,-5.04851163002612,0.775162863568663,-0.564937111041814,0.0604587474121646,0.999954177318763,-0.125089554663931,5342.19770150019,0.0535714285714286,0.000238099381118344,0.572872247959648
4480,180,0.854466773262719,0.598578856063838,0.185150011009007,-1.05102319571319,2.49192374393425,8.40692511706376,0.220515425781397,0.956154419451242,-0.781976011534032,286.41956210214,0.0555555555555556,1.07279499866894,0.205411278962856
4545,180,0.938740366700191,0.375230564314107,0.166753672960814,-0.764899895721524,3.8200530218472,21.6134420742555,1.62455780957371,0.747632426236878,0.118720752604341,94.6692847859715,0.0444444444444444,1.68341898663855,0.01
4572,180,0.993395569622686,0.173201767979339,0.200018866753977,-0.366096242006954,2.89636358207036,9.7269088679252,0.276307246744374,0.643049735426071,0.0804989427191732,16.5118236958012,0.0888888888888889,0.831536082494136,0.0401905346048279
4583,168,0.743061728841407,0.718555067784764,0.526257338764784,1.31024861487238,0.393489549161161,-0.140972127576551,0.579733734692986,0.851032031253847,-0.421120167496419,476.642473352816,0,0.0973634042381126,0.758778103438487
4612,168,0.789071340606036,0.687902404151781,0.691817666606351,-0.859176148544646,0.0458223300961384,-0.552541034252314,0.0224905560988511,0.922073553477361,0.0186895858027167,193.885084680403,0,0.0722777898357763,0.982208942741745
4614,164,0.947658505387575,0.44646915554912,0.335435806177586,-0.375654666751159,0.113324524006893,-0.25144960345434,0.258032797195751,0.840978752165681,0.0637471400233579,77.811661514197,0,0.157749084551195,0.917645226886041
4630,168,0.966786603226965,0.395804946536509,0.271451520855931,-0.0671283810092879,3.06289286668148,18.083238759288,0.3718210252944,0.803744269873824,0.0230538368460942,58.2446576781159,0.00595238095238095,1.52095867136316,0.171646964323349
4734,330,0.586908798870197,0.906172491882521,0.792035385891231,-0.727197107251052,2.08389678516514,5.18484851004524,0.176993982525253,0.995222432972995,-1.24986077624529,1513.12673300298,0.0484848484848485,0.292043091987933,0.653958581170772
4749,120,0.478818428275388,0.881386953140402,0.773937874631491,-2.02496212330058,0.669552540334686,-0.558680657701894,0.307917540285599,0.993207292766242,-0.400389149265966,421.850206683814,0,0.131730799234056,0.198206727872449
4781,330,0.780162177435621,0.670850096146616,0.405904761886702,-1.13179646010384,0.883802660639036,1.607060424212,0.204540041068016,0.868598877358713,-1.06143976153285,764.123434435758,0.00909090909090909,0.258665902163682,0.196609651920776
4801,432,0.166665830797953,0.990975124375272,0.555909589302781,-4.50820113714478,0.543895811711619,-0.433268489748813,0.0513782317625111,0.999586758664514,-0.549874402869193,4299.50862231692,0,0.00051723148622194,0.0245681135648638
4839,162,0.214820002900364,0.972294657894302,0.569464814180165,-2.46305152713778,0.616360321461464,-0.889349047554996,0.669724833996966,0.998697043149954,-1.00467781790892,1341.05340434022,0.0740740740740741,0.00709953282174596,0.976138380109377
4939,354,0.656949750457329,0.897571394904541,0.625977026396235,-1.39350018146462,-0.155789495952397,-0.138711195974479,0.0262160281692987,0.992097677832527,-0.444210684155912,1625.46419166787,0,0.0284803933382234,0.272120340595276
4951,318,0.629166918011899,0.818064768809066,0.192400464109968,-1.15578055008545,3.8947102190296,31.836340134123,4.38799479664432,0.950529800757684,-0.722042009967455,1763.5914341671,0.0534591194968553,1.1464108391577,0.0171719451413276
4992,300,0.152632025875821,0.972472497817071,0.583034113210846,-3.24576571347765,0.161488552612216,-0.804266287153363,0.472107821786913,0.998999598195642,-0.704595618988728,2615.26773408693,0.00333333333333333,0.0117155097267525,0.0179879295590842
4994,318,0.0642884188213959,0.989098381529418,0.558770392383045,-5.18967385884302,0.344408123758947,-1.30536027208482,1.26643545341519,0.999518583249223,-0.440756356064394,3340.50292950274,0.0188679245283019,0.000809698962164732,0.99
5010,318,0.630051997818918,0.792563676080047,0.336237361601381,-1.92322692648172,-0.286678189300085,0.19979169166096,0.673220073233949,0.94692725119765,-1.04341970410773,1406.959735686,0.00943396226415094,0.0835708581461879,0.81926030036362
5038,352,0.0786573899303979,0.991279449270924,0.570261827034724,-4.43003456631829,-0.0778825812396516,-1.24432611944967,0.267817836541684,0.999674143732518,-0.83948162316738,3587.62904844639,0,0.00012224253280977,0.339467208971885
5042,352,0.304217802756652,0.995605260824099,0.687869596982651,3.62486164224378,1.1085379942229,0.0888081065361148,0.324009903252541,0.999476038064301,-0.835325578923103,3524.93775134682,0,0.000947150604092438,0.55403749158314
5044,352,0.196737855016297,0.973729679569332,0.821063879492526,-3.66799373516209,0.0694633358437531,-0.666065431962356,0.673588284642518,0.99789759499392,-0.416517603159101,2704.78404624777,0.00568181818181818,0.00953786273053098,0.514904866245161
5064,352,0.572193503854507,0.965283551884431,0.849022727123007,1.37009038879677,0.62362501829752,0.282521925018287,0.0332326634667215,0.997797984070231,0.0120839416684367,2233.4785871167,0,0.0215211509837375,0.231013814469641
5089,352,0.335859067303159,0.988394543979583,0.80727399483919,3.45477713492727,1.228519350729,0.298518447558374,0.220134854947654,0.998944281177466,0.0298147210493542,3237.34644462791,0,0.00204327520444189,0.930495401800943
5117,352,0.0817058570950936,0.990632297993157,0.896127072930577,-3.67863462867337,0.13775119398192,-0.772449615472917,0.0992046249529298,0.999121735521073,-0.340660781621364,3036.92060664287,0,0.00190324137660868,0.0827516877666522
5152,352,0.646199834431829,0.877522450502821,0.767476490217246,-1.81787060793887,0.749272449208574,1.52002856076185,0.378509616047502,0.986948288759981,0.0198894471517085,1072.54366380364,0,0.0187396684545827,0.01
5166,352,0.284372367633291,0.995295788713161,0.448282057720201,3.87187367105993,1.43568285718111,0.750441195654199,0.4549981808993,0.99969097926513,-0.630015367817572,3506.78808465011,0,0.000574109002610028,0.940639943970713
5190,352,0.602178531929271,0.940824126059722,0.925680715905307,1.80648018998557,0.191434768448367,-0.237674273361642,1.32885953746698,0.983159178572777,-0.170388203471607,1065.92384469576,0,0.0318505176930383,0.623233190153178
5211,352,0.279062249334101,0.988621394853566,0.521481051234054,-4.08123316902165,0.526377955241229,-1.26823733513566,0.966884131585321,0.999633431282071,-0.797653763871071,3616.49742511725,0,0.000318022151543493,0.851606097202588
5236,289,0.139805431806294,0.999558626447142,0.856605000410871,-4.80930870512493,0.390771798031813,-1.27222315714804,0.0527265361628125,0.999913464864144,-0.324644903202212,3046.22811981387,0,7.29306039539046e-06,0.99
5321,289,0.254030372202624,0.944312547698664,0.723986548239646,-2.98100904128853,0.156159971730529,-1.06681551814499,1.37159728770435,0.936143132898271,-0.306117113685595,2037.73029158761,0,0.00582730513926204,0.289289405413578
5416,289,0.148412836625069,0.977707794358197,0.515314590995495,-4.42368140344196,0.183803280109759,-1.39163875520498,1.04439054397944,0.999142866942756,-0.553402394200474,2873.22025895653,0,0.000950595468402789,0.407273489826211
5484,289,0.0672929023982382,0.991231978291586,0.39279360473741,-5.03359584548341,0.250421601377308,-1.4951594206641,0.58878810164199,0.999732735620575,-0.792696987365512,3003.10600442152,0,0.000178428142340548,0.796921501277456
5487,289,0.150528709256398,0.951136275063935,0.494821562646993,-2.68674721722881,-0.073853400565234,-0.559563564013005,0.190955947585549,0.998123128545212,-0.781807551891692,2193.04220771949,0,0.00418858591839927,0.273963798954801
5542,289,0.0894482070813622,0.992190401196531,0.620394257031375,-3.84584737564248,-0.0614672335573687,-0.941493073164864,0.156292825298197,0.999633431282071,-0.277000310261384,2885.71295995955,0,0.000159139969581555,0.0112460421375647
5622,352,0.427375620127553,0.985531298640986,0.856858212254099,2.52925368686151,0.171016230654831,-0.969586387420919,0.0861141458260253,0.997719760401762,-1.17458349421808,3038.2800229633,0,0.0037934301465363,0.728211596373863
5623,352,0.572796246339457,0.95007401553125,0.692326361382781,1.14451329723416,0.019774773174328,-0.548370718717958,0.0903914046790428,0.995626481252276,-0.868990044424902,2364.35768592719,0,0.0140688181943478,0.280392082360587
